record_id,family,family_role,family_note,hull,reference_frame,window,frames,discard,seed_index,n_grid,dx_m,depth_m,depth_cells,v_car_ms,v_water_ms,v_rel_mag_ms,v_rel_angle_deg_from_broadside,force_horiz_mag_N,force_mean_x_N,force_mean_y_N,force_mean_z_N,torque_note,fz_settle_N,f_buoy_analytic_N,fz_settle_over_analytic_diagnostic,stream_established_frac,bc_per_frame,bc_per_frame_auto,wrench_dt_mode,n_water,water_layers,substeps_effective,engine,body_is_free,verdict_reportable
L3res_g96_vc2.1213_vw2.1213_r1,L3res,arc,"iso-|v_rel| arc at n_grid=96, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,96,0.0981431491013306,0.3,3.056759465607291,2.12132,2.12132,2.9999995141332936,-45.0,1916.3123373232481,1384.395583343506,-1325.0289970397948,3120.6439834594726,"torque is about the collider centre, not the CG; not carried in this table",7494.477722167969,4468.62177,1.6771340489101116,0.7961688206138423,2,,frame,164382,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
L3res_g96_vc2.7716_vw1.1481_r1,L3res,arc,"iso-|v_rel| arc at n_grid=96, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,96,0.0981431491013306,0.3,3.056759465607291,2.771639,1.14805,3.000000258136822,-67.5000081836961,3873.3462094632746,1870.1563026428223,-3391.950215148926,6150.4326171875,"torque is about the collider centre, not the CG; not carried in this table",7494.477722167969,4468.62177,1.6771340489101116,0.7309027114219857,2,,frame,164382,6,16,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
L3res_g96_vc3.0000_vw0.0000_r1,L3res,arc,"iso-|v_rel| arc at n_grid=96, settled",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,,96,0.0981431491013306,0.3,3.056759465607291,3.0,0.0,3.0,-90.0,934.4536223790188,-13.159153746896328,-934.3609629313157,2703.2179578993055,"torque is about the collider centre, not the CG; not carried in this table",7494.481018066406,4468.62177,1.6771347864749822,0.8597215016682943,3,,frame,164382,6,18,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc0.0000_vw0.5000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,0.0,0.5,0.5,-0.0,308.38361839630204,308.29290382067364,-7.479408333078027,325.46460490226747,"torque is about the collider centre, not the CG; not carried in this table",9149.198547363281,4468.62177,2.0474318522069237,1.3723130226135254,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc0.0000_vw1.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,0.0,1.0,1.0,-0.0,463.4732722419405,463.31866313616433,-11.970399841666222,512.5415320078532,"torque is about the collider centre, not the CG; not carried in this table",9149.199279785156,4468.62177,2.0474320161102284,0.9719473719596863,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc0.0000_vw2.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,0.0,2.0,2.0,-0.0,909.31930453372,908.9522745132447,-25.833316761255265,1160.2896972020467,"torque is about the collider centre, not the CG; not carried in this table",9149.196350097656,4468.62177,2.04743136049701,0.8524615168571472,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc0.0000_vw3.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,0.0,3.0,3.0,-0.0,1881.0413630389344,1880.352779006958,-50.89239574025075,2382.8056723276773,"torque is about the collider centre, not the CG; not carried in this table",9149.198181152344,4468.62177,2.0474317702552716,0.8325932820638021,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc2.2000_vw0.5000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.5,2.2561028345356955,-77.19573393471326,2357.3688814592983,1102.0769949595133,-2083.8940329233806,2996.741492462158,"torque is about the collider centre, not the CG; not carried in this table",9149.200927734375,4468.62177,2.0474323848926637,0.7482554917251198,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc2.2000_vw1.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,2.2,1.0,2.4166091947189146,-65.55604521958347,3035.4668674722257,1497.494119389852,-2640.37316792806,4010.3186190287274,"torque is about the collider centre, not the CG; not carried in this table",9149.199829101562,4468.62177,2.047432139037707,0.7161869721053398,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc2.2000_vw2.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,2.2,2.0,2.973213749463701,-47.72631099390627,2557.6016118273787,1460.7324941635131,-2099.4252988179524,4192.052546946207,"torque is about the collider centre, not the CG; not carried in this table",9149.196166992188,4468.62177,2.0474313195211837,0.7408813221961663,4,1,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc2.2000_vw3.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,2.2,3.0,3.7202150475476548,-36.25383773744479,5173.5245073019905,4383.057676442464,-2748.4834423065186,6774.433886973063,"torque is about the collider centre, not the CG; not carried in this table",9149.202209472656,4468.62177,2.047432671723447,0.7128524952541196,4,2,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc4.5000_vw0.5000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,4.5,0.5,4.527692569068709,-83.6598082540901,5654.209992890173,2333.9470662434896,-5150.027352905274,6921.944970703125,"torque is about the collider centre, not the CG; not carried in this table",9149.198364257812,4468.62177,2.0474318112310974,0.7607254647627109,4,3,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc4.5000_vw1.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,4.5,1.0,4.6097722286464435,-77.47119229084849,7483.944361196239,3289.6465985616046,-6722.175872294108,9910.213173929851,"torque is about the collider centre, not the CG; not carried in this table",9149.198364257812,4468.62177,2.0474318112310974,0.7329384158639348,4,3,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc4.5000_vw2.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,4.5,2.0,4.924428900898052,-66.03751102542182,10517.359717343148,4971.596292368571,-9268.122017415364,15407.417838541667,"torque is about the collider centre, not the CG; not carried in this table",9149.201110839844,4468.62177,2.0474324258684895,0.7195323865438247,4,3,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc4.5000_vw3.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,4.5,3.0,5.408326913195984,-56.309932474020215,11734.89804684679,6020.1520655314125,-10073.0135152181,15182.516245524088,"torque is about the collider centre, not the CG; not carried in this table",9149.197631835938,4468.62177,2.047431647327793,0.7294468390635954,4,3,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc6.7000_vw0.5000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,6.7,0.5,6.71863081289633,-85.73210669970919,9570.816596715653,4046.0186650594073,-8673.538106791179,11433.447819519042,"torque is about the collider centre, not the CG; not carried in this table",9149.203857421875,4468.62177,2.047433040505882,0.7967785714498706,4,4,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc6.7000_vw1.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,6.7,1.0,6.774215821775979,-81.5110561194953,13107.947193254422,5484.999752044678,-11905.16935373942,16400.330504353842,"torque is about the collider centre, not the CG; not carried in this table",9149.203491210938,4468.62177,2.0474329585542295,0.7709557928532966,4,4,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc6.7000_vw2.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,6.7,2.0,6.992138442565336,-73.37924308610795,18832.90367436886,9149.341537984212,-16461.09990946452,22683.74784342448,"torque is about the collider centre, not the CG; not carried in this table",9149.197814941406,4468.62177,2.047431688303619,0.7178127012215745,4,4,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc6.7000_vw3.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,6.7,3.0,7.340980860893182,-65.87901688055742,21780.716957515004,11283.437149047852,-18630.181890869142,27218.32851969401,"torque is about the collider centre, not the CG; not carried in this table",9149.202026367188,4468.62177,2.0474326307476205,0.7244322901202125,4,4,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc8.9000_vw0.5000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,8.9,0.5,8.914033879226622,-86.78451600825179,13711.8420728729,6132.483858744304,-12264.063549804687,15559.340154012045,"torque is about the collider centre, not the CG; not carried in this table",9149.201477050781,4468.62177,2.047432507820142,0.8516985409031158,4,5,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc8.9000_vw1.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,8.9,1.0,8.95600357302296,-83.58915997976756,20014.86633053186,8880.99806874593,-17936.631443277995,21577.52586771647,"torque is about the collider centre, not the CG; not carried in this table",9149.198913574219,4468.62177,2.047431934158576,0.7906244926478793,4,5,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc8.9000_vw2.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,8.9,2.0,9.121951545584968,-77.33493623495764,25588.086893910804,9585.382913208008,-23724.894631958006,29488.163547770182,"torque is about the collider centre, not the CG; not carried in this table",9149.190124511719,4468.62177,2.047429967318921,0.7955765566592634,4,5,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s0_g64_vc8.9000_vw3.0000_r1,M1s0,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,0,64,0.1472147236519959,0.3,2.037839643738194,8.9,3.0,9.392017887546851,-71.37213682354495,30097.926719010666,13858.147934977214,-26717.726860555013,32160.07661743164,"torque is about the collider centre, not the CG; not carried in this table",9149.200927734375,4468.62177,2.0474323848926637,0.780404262998966,4,5,frame,41648,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s1_g64_vc0.0000_vw0.5000_r1,M1s1,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,64,0.1472147236519959,0.3,2.037839643738194,0.0,0.5,0.5,-0.0,307.62183692087643,307.5160562356313,-8.066579687719544,324.06627089182535,"torque is about the collider centre, not the CG; not carried in this table",9162.160217285156,4468.62177,2.050332448987992,1.3730558156967163,4,1,frame,41649,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s1_g64_vc0.0000_vw1.0000_r1,M1s1,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,64,0.1472147236519959,0.3,2.037839643738194,0.0,1.0,1.0,-0.0,463.9319378499156,463.75444889068604,-12.831761035571496,512.0894932746887,"torque is about the collider centre, not the CG; not carried in this table",9162.162780761719,4468.62177,2.0503330226495584,0.972197413444519,4,1,frame,41649,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s1_g64_vc0.0000_vw2.0000_r1,M1s1,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,64,0.1472147236519959,0.3,2.037839643738194,0.0,2.0,2.0,-0.0,912.3851175050239,911.9781938234966,-27.246589421232542,1149.7861373265584,"torque is about the collider centre, not the CG; not carried in this table",9162.15966796875,4468.62177,2.0503323260605137,0.8530851006507874,4,1,frame,41649,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s1_g64_vc0.0000_vw3.0000_r1,M1s1,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,64,0.1472147236519959,0.3,2.037839643738194,0.0,3.0,3.0,-0.0,1882.6098815755477,1882.019966506958,-47.12549071411292,2399.700949859619,"torque is about the collider centre, not the CG; not carried in this table",9162.159851074219,4468.62177,2.05033236703634,0.8312055269877116,4,2,frame,41649,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s1_g64_vc2.2000_vw0.5000_r1,M1s1,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,64,0.1472147236519959,0.3,2.037839643738194,2.2,0.5,2.2561028345356955,-77.19573393471326,2361.064029538222,1103.2672244389853,-2087.4445580800375,2998.159356307983,"torque is about the collider centre, not the CG; not carried in this table",9162.160583496094,4468.62177,2.0503325309396447,0.7473414867003915,4,1,frame,41649,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s1_g64_vc2.2000_vw1.0000_r1,M1s1,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,64,0.1472147236519959,0.3,2.037839643738194,2.2,1.0,2.4166091947189146,-65.55604521958347,3039.508044753441,1498.2959761301677,-2644.563919067383,4013.4442682902018,"torque is about the collider centre, not the CG; not carried in this table",9162.159851074219,4468.62177,2.05033236703634,0.7164407388804709,4,1,frame,41649,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s1_g64_vc2.2000_vw2.0000_r1,M1s1,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,64,0.1472147236519959,0.3,2.037839643738194,2.2,2.0,2.973213749463701,-47.72631099390627,2564.687261250403,1465.6086919784545,-2104.6643224080403,4188.970168558756,"torque is about the collider centre, not the CG; not carried in this table",9162.159301757812,4468.62177,2.0503322441088616,0.7409226085265838,4,1,frame,41649,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s1_g64_vc2.2000_vw3.0000_r1,M1s1,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,64,0.1472147236519959,0.3,2.037839643738194,2.2,3.0,3.7202150475476548,-36.25383773744479,5175.809363261562,4384.719548797608,-2750.1340045928955,6740.581004842123,"torque is about the collider centre, not the CG; not carried in this table",9162.157836914062,4468.62177,2.050331916302252,0.7114746184707379,4,2,frame,41649,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
M1s1_g64_vc4.5000_vw0.5000_r1,M1s1,surface,"settled 20-cell surface, FIVE SEEDS, g64, THE CANONICAL SURFACE",yaris_coarse_v1l_watertight,vehicle_rest,settled_f250_400,400,250,1,64,0.1472147236519959,0.3,2.037839643738194,4.5,0.5,4.527692569068709,-83.6598082540901,5681.084784936549,2360.9458424886066,-5167.268046315511,6925.453335571289,"torque is about the collider centre, not the CG; not carried in this table",9162.16259765625,4468.62177,2.050332981673732,0.7590147642100729,4,3,frame,41649,4,12,warpmpm,"no, prescribed SDF collider",no FORD or NO-FORD verdict is reportable
